,year,state,district,office_type,poll_id,pollster_rating_id,pollster,question_id,methodology,sample_size,population,partisan,days_before_election,pred_margin,actual_margin,bias,error
4690,2008,Wyoming,0,Senate,16548,281.0,Research 2000,25246,Live Phone,600.0,lv,NO,7.0,-25.0,-46.879999999999995,21.879999999999995,21.879999999999995
4691,2008,Missouri,6,House,64360,325.0,SurveyUSA,118411,IVR,618.0,lv,NO,7.0,-18.0,-22.57,4.57,4.57
4692,2008,New Hampshire,1,House,16574,357.0,University of New Hampshire Survey Center,138768,Live Phone,308.0,lv,NO,7.0,3.0,5.899999999999999,-2.8999999999999986,2.8999999999999986
4693,2008,New Hampshire,2,House,16574,357.0,University of New Hampshire Survey Center,118445,Live Phone,303.0,lv,NO,7.0,28.0,15.019999999999996,12.980000000000004,12.980000000000004
4694,2008,Oregon,5,House,64361,325.0,SurveyUSA,118412,IVR,668.0,lv,NO,7.0,24.0,15.979999999999997,8.020000000000003,8.020000000000003
4695,2008,Pennsylvania,12,House,64021,71.0,Dane & Associates,117825,IVR,3657.0,lv,NO,7.0,1.7999999999999972,15.700000000000003,-13.900000000000006,13.900000000000006
4696,2008,Wyoming,1,House,16548,281.0,Research 2000,118169,Live Phone,600.0,lv,NO,7.0,-4.0,-9.830000000000005,5.830000000000005,5.830000000000005
4704,2008,Alaska,0,,16521,281.0,Research 2000,21418,Live Phone,600.0,lv,NO,6.0,-19.0,-21.65,2.6499999999999986,2.6499999999999986
4705,2008,Arizona,0,,16514,9.0,American Research Group,21411,Live Phone,600.0,lv,NO,6.0,-4.0,-8.520000000000003,4.520000000000003,4.520000000000003
4706,2008,Arizona,0,,16520,281.0,Research 2000,21417,Live Phone,600.0,lv,NO,6.0,-1.0,-8.520000000000003,7.520000000000003,7.520000000000003
4707,2008,Colorado,0,,16515,9.0,American Research Group,21412,Live Phone,600.0,lv,NO,6.0,7.0,8.949999999999996,-1.9499999999999957,1.9499999999999957
4708,2008,Colorado,0,,16552,197.0,Mason-Dixon Polling & Strategy,21449,Live Phone,625.0,lv,NO,6.0,5.0,8.949999999999996,-3.9499999999999957,3.9499999999999957
4709,2008,Colorado,0,,16530,263.0,Public Policy Polling,21427,IVR,2023.0,lv,NO,6.0,10.0,8.949999999999996,1.0500000000000043,1.0500000000000043
4710,2008,Florida,0,,16553,197.0,Mason-Dixon Polling & Strategy,21450,Live Phone,625.0,lv,NO,6.0,2.0,2.8100000000000023,-0.8100000000000023,0.8100000000000023
4711,2008,Georgia,0,,16518,281.0,Research 2000,21415,Live Phone,600.0,lv,NO,6.0,-3.0,-5.219999999999999,2.219999999999999,2.219999999999999
4712,2008,Iowa,0,,16572,325.0,SurveyUSA,21469,IVR,658.0,lv,NO,6.0,15.0,9.579999999999998,5.420000000000002,5.420000000000002
4713,2008,Indiana,0,,16561,277.0,Rasmussen Reports,21458,IVR,500.0,lv,NO,6.0,-3.0,1.0300000000000011,-4.030000000000001,4.030000000000001
4714,2008,Indiana,0,,16525,325.0,SurveyUSA,21422,IVR,900.0,lv,NO,6.0,0.0,1.0300000000000011,-1.0300000000000011,1.0300000000000011
4715,2008,Kentucky,0,,16563,277.0,Rasmussen Reports,21460,IVR,500.0,lv,NO,6.0,-12.0,-16.229999999999997,4.229999999999997,4.229999999999997
4716,2008,Michigan,0,,16528,263.0,Public Policy Polling,21425,IVR,1532.0,lv,NO,6.0,13.0,16.47,-3.469999999999999,3.469999999999999
4717,2008,Minnesota,0,,16529,263.0,Public Policy Polling,21426,IVR,1050.0,lv,NO,6.0,16.0,10.270000000000003,5.729999999999997,5.729999999999997
4718,2008,Missouri,0,,16516,9.0,American Research Group,21413,Live Phone,600.0,lv,NO,6.0,0.0,-0.14000000000000057,0.14000000000000057,0.14000000000000057
4719,2008,Missouri,0,,16559,243.0,InsiderAdvantage,21456,Live Phone,814.0,lv,NO,6.0,-3.0,-0.14000000000000057,-2.8599999999999994,2.8599999999999994
4720,2008,Missouri,0,,16554,197.0,Mason-Dixon Polling & Strategy,21451,Live Phone,625.0,lv,NO,6.0,-1.0,-0.14000000000000057,-0.8599999999999994,0.8599999999999994
4721,2008,Mississippi,0,,16522,281.0,Research 2000,21419,Live Phone,600.0,lv,NO,6.0,-13.0,-13.18,0.17999999999999972,0.17999999999999972
4722,2008,Montana,0,,16513,9.0,American Research Group,21410,Live Phone,600.0,lv,NO,6.0,-3.0,-2.270000000000003,-0.7299999999999969,0.7299999999999969
4723,2008,Montana,0,,16562,277.0,Rasmussen Reports,21459,IVR,500.0,lv,NO,6.0,-4.0,-2.270000000000003,-1.7299999999999969,1.7299999999999969
4724,2008,Montana,0,,16519,281.0,Research 2000,21416,Live Phone,500.0,lv,NO,6.0,-4.0,-2.270000000000003,-1.7299999999999969,1.7299999999999969
4725,2008,North Carolina,0,,63540,86.0,Elon University,116966,Live Phone,797.0,lv,NO,6.0,7.0,0.3299999999999983,6.670000000000002,6.670000000000002
4726,2008,North Carolina,0,,16560,243.0,InsiderAdvantage,21457,Live Phone,641.0,lv,NO,6.0,0.0,0.3299999999999983,-0.3299999999999983,0.3299999999999983
4727,2008,North Carolina,0,,16556,197.0,Mason-Dixon Polling & Strategy,21453,Live Phone,625.0,lv,NO,6.0,-3.0,0.3299999999999983,-3.3299999999999983,3.3299999999999983
4728,2008,North Carolina,0,,16564,277.0,Rasmussen Reports,21461,IVR,700.0,lv,NO,6.0,2.0,0.3299999999999983,1.6700000000000017,1.6700000000000017
4729,2008,North Carolina,0,,16539,281.0,Research 2000,21436,Live Phone,600.0,lv,NO,6.0,2.0,0.3299999999999983,1.6700000000000017,1.6700000000000017
4730,2008,North Dakota,0,,16544,281.0,Research 2000,21441,Live Phone,500.0,lv,NO,6.0,-1.0,-8.630000000000003,7.630000000000003,7.630000000000003
4731,2008,New Hampshire,0,,16517,9.0,American Research Group,21414,Live Phone,600.0,lv,NO,6.0,15.0,9.619999999999997,5.380000000000003,5.380000000000003
4732,2008,New Hampshire,0,,16538,281.0,Research 2000,21435,Live Phone,600.0,lv,NO,6.0,7.0,9.619999999999997,-2.6199999999999974,2.6199999999999974
4733,2008,New Mexico,0,,16531,263.0,Public Policy Polling,21428,IVR,1537.0,lv,NO,6.0,17.0,15.129999999999995,1.8700000000000045,1.8700000000000045
4734,2008,New Mexico,0,,16512,280.0,Research & Polling Inc.,21409,Live Phone,1002.0,lv,NO,6.0,8.0,15.129999999999995,-7.1299999999999955,7.1299999999999955
4735,2008,Nevada,0,,16555,197.0,Mason-Dixon Polling & Strategy,21452,Live Phone,625.0,lv,NO,6.0,4.0,12.579999999999998,-8.579999999999998,8.579999999999998
4736,2008,Ohio,0,,16557,197.0,Mason-Dixon Polling & Strategy,21454,Live Phone,625.0,lv,NO,6.0,-2.0,4.600000000000001,-6.600000000000001,6.600000000000001
4737,2008,Oklahoma,0,,16571,325.0,SurveyUSA,21468,IVR,594.0,lv,NO,6.0,-29.0,-31.300000000000004,2.3000000000000043,2.3000000000000043
4738,2008,Oregon,0,,16532,263.0,Public Policy Polling,21429,IVR,1424.0,lv,NO,6.0,15.0,16.47,-1.4699999999999989,1.4699999999999989
4739,2008,South Carolina,0,,16573,325.0,SurveyUSA,21470,IVR,654.0,lv,NO,6.0,-8.0,-8.969999999999999,0.9699999999999989,0.9699999999999989
4740,2008,Virginia,0,,16551,197.0,Mason-Dixon Polling & Strategy,21448,Live Phone,625.0,lv,NO,6.0,3.0,6.310000000000002,-3.3100000000000023,3.3100000000000023
4741,2008,Washington,0,,16511,364.0,University of Washington Center for Survey Research,21408,Live Phone,400.0,lv,NO,6.0,12.0,17.17,-5.170000000000002,5.170000000000002
4742,2008,Wisconsin,0,,16570,325.0,SurveyUSA,21467,IVR,667.0,lv,NO,6.0,16.0,13.930000000000007,2.069999999999993,2.069999999999993
4743,2008,Indiana,0,Governor,16525,325.0,SurveyUSA,87489,IVR,900.0,lv,NO,6.0,-17.0,-17.800000000000004,0.8000000000000043,0.8000000000000043
4744,2008,Montana,0,Governor,16519,281.0,Research 2000,89381,Live Phone,500.0,lv,NO,6.0,18.0,32.949999999999996,-14.949999999999996,14.949999999999996
4745,2008,New Hampshire,0,Governor,16517,9.0,American Research Group,87487,Live Phone,600.0,lv,NO,6.0,40.0,42.56,-2.5600000000000023,2.5600000000000023
4746,2008,New Hampshire,0,Governor,16538,281.0,Research 2000,117736,Live Phone,600.0,lv,NO,6.0,32.0,42.56,-10.560000000000002,10.560000000000002
4747,2008,Washington,0,Governor,16511,364.0,University of Washington Center for Survey Research,87491,Live Phone,387.0,lv,NO,6.0,2.0,6.480000000000004,-4.480000000000004,4.480000000000004
4748,2008,North Carolina,0,Governor,16539,281.0,Research 2000,87485,Live Phone,600.0,lv,NO,6.0,5.0,3.3900000000000006,1.6099999999999994,1.6099999999999994
4749,2008,Alaska,0,Senate,16521,281.0,Research 2000,25188,Live Phone,600.0,lv,NO,6.0,22.0,1.25,20.75,20.75
4750,2008,Colorado,0,Senate,16552,197.0,Mason-Dixon Polling & Strategy,24890,Live Phone,625.0,lv,NO,6.0,4.0,10.309999999999995,-6.309999999999995,6.309999999999995
4751,2008,Colorado,0,Senate,16530,263.0,Public Policy Polling,24939,IVR,2023.0,lv,NO,6.0,15.0,10.309999999999995,4.690000000000005,4.690000000000005
4752,2008,Georgia,0,Senate,16518,281.0,Research 2000,25194,Live Phone,600.0,lv,NO,6.0,-1.0,-2.9299999999999997,1.9299999999999997,1.9299999999999997
4753,2008,Iowa,0,Senate,16572,325.0,SurveyUSA,25302,IVR,658.0,lv,NO,6.0,26.0,25.42,0.5799999999999983,0.5799999999999983
4754,2008,Kentucky,0,Senate,16563,277.0,Rasmussen Reports,25058,IVR,500.0,lv,NO,6.0,-7.0,-5.939999999999998,-1.0600000000000023,1.0600000000000023
4755,2008,Michigan,0,Senate,16528,263.0,Public Policy Polling,24945,IVR,1532.0,lv,NO,6.0,22.0,28.809999999999995,-6.809999999999995,6.809999999999995
4756,2008,Minnesota,0,Senate,16529,263.0,Public Policy Polling,24950,IVR,1050.0,lv,NO,6.0,5.0,0.00999999999999801,4.990000000000002,4.990000000000002
4757,2008,Mississippi,0,Senate,16522,281.0,Research 2000,25216,Live Phone,600.0,lv,NO,6.0,-7.0,-9.920000000000002,2.9200000000000017,2.9200000000000017
4758,2008,New Hampshire,0,Senate,16517,9.0,American Research Group,24782,Live Phone,600.0,lv,NO,6.0,12.0,6.339999999999996,5.660000000000004,5.660000000000004
4759,2008,New Hampshire,0,Senate,16538,281.0,Research 2000,25230,Live Phone,600.0,lv,NO,6.0,10.0,6.339999999999996,3.6600000000000037,3.6600000000000037
4760,2008,New Mexico,0,Senate,16531,263.0,Public Policy Polling,24970,IVR,1537.0,lv,NO,6.0,19.0,22.659999999999997,-3.6599999999999966,3.6599999999999966
4761,2008,New Mexico,0,Senate,16512,280.0,Research & Polling Inc.,29291,Live Phone,1002.0,lv,NO,6.0,14.0,22.659999999999997,-8.659999999999997,8.659999999999997
4762,2008,North Carolina,0,Senate,63540,86.0,Elon University,117093,Live Phone,797.0,lv,NO,6.0,7.0,8.469999999999999,-1.4699999999999989,1.4699999999999989
4763,2008,North Carolina,0,Senate,16556,197.0,Mason-Dixon Polling & Strategy,24898,Live Phone,625.0,lv,NO,6.0,-1.0,8.469999999999999,-9.469999999999999,9.469999999999999
4764,2008,North Carolina,0,Senate,16564,277.0,Rasmussen Reports,25112,IVR,700.0,lv,NO,6.0,6.0,8.469999999999999,-2.469999999999999,2.469999999999999
4765,2008,North Carolina,0,Senate,16539,281.0,Research 2000,25222,Live Phone,600.0,lv,NO,6.0,5.0,8.469999999999999,-3.469999999999999,3.469999999999999
4766,2008,Oklahoma,0,Senate,16571,325.0,SurveyUSA,25357,IVR,594.0,lv,NO,6.0,-20.0,-17.5,-2.5,2.5
4767,2008,Oregon,0,Senate,16532,263.0,Public Policy Polling,24972,IVR,1424.0,lv,NO,6.0,8.0,3.3599999999999994,4.640000000000001,4.640000000000001
4768,2008,South Carolina,0,Senate,16573,325.0,SurveyUSA,25367,IVR,654.0,lv,NO,6.0,-19.0,-15.319999999999993,-3.680000000000007,3.680000000000007
4769,2008,Alaska,1,House,16521,281.0,Research 2000,123398,Live Phone,600.0,lv,NO,6.0,9.0,-5.18,14.18,14.18
4770,2008,Montana,1,House,16519,281.0,Research 2000,118170,Live Phone,500.0,lv,NO,6.0,-16.0,-31.72,15.719999999999999,15.719999999999999
4771,2008,Nevada,2,House,16555,197.0,Mason-Dixon Polling & Strategy,117996,Live Phone,400.0,lv,NO,6.0,-13.0,-10.380000000000003,-2.6199999999999974,2.6199999999999974
4772,2008,Nevada,3,House,16555,197.0,Mason-Dixon Polling & Strategy,117997,Live Phone,400.0,lv,NO,6.0,0.0,5.140000000000001,-5.140000000000001,5.140000000000001
4773,2008,New Hampshire,1,House,16538,281.0,Research 2000,118171,Live Phone,300.0,lv,NO,6.0,7.0,5.899999999999999,1.1000000000000014,1.1000000000000014
4774,2008,New Hampshire,2,House,16538,281.0,Research 2000,118172,Live Phone,300.0,lv,NO,6.0,17.0,15.019999999999996,1.980000000000004,1.980000000000004
4775,2008,New Mexico,1,House,16512,280.0,Research & Polling Inc.,118112,Live Phone,400.0,lv,NO,6.0,4.0,11.299999999999997,-7.299999999999997,7.299999999999997
4776,2008,New Mexico,2,House,16512,280.0,Research & Polling Inc.,118113,Live Phone,400.0,lv,NO,6.0,4.0,11.920000000000002,-7.920000000000002,7.920000000000002
4777,2008,New Mexico,3,House,16512,280.0,Research & Polling Inc.,118114,Live Phone,207.0,lv,NO,6.0,28.0,26.270000000000003,1.7299999999999969,1.7299999999999969
4778,2008,New York,26,House,64362,325.0,SurveyUSA,118413,IVR,587.0,lv,NO,6.0,-14.0,-14.420000000000002,0.4200000000000017,0.4200000000000017
4783,2008,Arkansas,0,,16499,9.0,American Research Group,21396,Live Phone,600.0,lv,NO,5.0,-7.0,-19.86,12.86,12.86
4784,2008,California,0,,16508,325.0,SurveyUSA,21405,IVR,637.0,lv,NO,5.0,24.0,24.049999999999997,-0.04999999999999716,0.04999999999999716
4785,2008,Florida,0,,16498,9.0,American Research Group,21395,Live Phone,600.0,lv,NO,5.0,4.0,2.8100000000000023,1.1899999999999977,1.1899999999999977
4786,2008,Florida,0,,16523,75.0,Datamar Analytics,21420,IVR,995.0,lv,NO,5.0,0.0,2.8100000000000023,-2.8100000000000023,2.8100000000000023
4787,2008,Florida,0,,16425,267.0,Quinnipiac University,21322,Live Phone,1773.0,lv,NO,5.0,2.0,2.8100000000000023,-0.8100000000000023,0.8100000000000023
4788,2008,Georgia,0,,16537,277.0,Rasmussen Reports,21434,IVR,500.0,lv,NO,5.0,-5.0,-5.219999999999999,0.21999999999999886,0.21999999999999886
4789,2008,Iowa,0,,16503,304.0,Selzer & Co.,21400,Live Phone,814.0,lv,NO,5.0,17.0,9.579999999999998,7.420000000000002,7.420000000000002
4790,2008,Indiana,0,,16500,9.0,American Research Group,21397,Live Phone,600.0,lv,NO,5.0,0.0,1.0300000000000011,-1.0300000000000011,1.0300000000000011
4791,2008,Maine,0,,16507,325.0,SurveyUSA,21404,IVR,674.0,lv,NO,5.0,20.0,17.33,2.6700000000000017,2.6700000000000017
4792,2008,Michigan,0,,16505,304.0,Selzer & Co.,21402,Live Phone,616.0,lv,NO,5.0,16.0,16.47,-0.46999999999999886,0.46999999999999886
4793,2008,Minnesota,0,,16506,258.0,Princeton Survey Research Associates International,21403,Live Phone,933.0,lv,NO,5.0,11.0,10.270000000000003,0.7299999999999969,0.7299999999999969
4794,2008,New Hampshire,0,,16533,277.0,Rasmussen Reports,21430,IVR,700.0,lv,NO,5.0,7.0,9.619999999999997,-2.6199999999999974,2.6199999999999974
4795,2008,New Hampshire,0,,16540,325.0,SurveyUSA,21437,IVR,682.0,lv,NO,5.0,11.0,9.619999999999997,1.3800000000000026,1.3800000000000026
4796,2008,New Jersey,0,,16504,215.0,Monmouth University,21401,Live Phone,801.0,lv,NO,5.0,21.0,15.57,5.43,5.43
4797,2008,New Jersey,0,,16541,325.0,SurveyUSA,21438,IVR,632.0,lv,NO,5.0,10.0,15.57,-5.57,5.57
4798,2008,New Mexico,0,,16510,325.0,SurveyUSA,21407,IVR,664.0,lv,NO,5.0,7.0,15.129999999999995,-8.129999999999995,8.129999999999995
4799,2008,Ohio,0,,16426,267.0,Quinnipiac University,21323,Live Phone,1574.0,lv,NO,5.0,7.0,4.600000000000001,2.3999999999999986,2.3999999999999986
4800,2008,Oregon,0,,16535,277.0,Rasmussen Reports,21432,IVR,500.0,lv,NO,5.0,12.0,16.47,-4.469999999999999,4.469999999999999
4801,2008,Oregon,0,,16542,325.0,SurveyUSA,21439,IVR,700.0,lv,NO,5.0,19.0,16.47,2.530000000000001,2.530000000000001
4802,2008,Pennsylvania,0,,16501,9.0,American Research Group,21398,Live Phone,600.0,lv,NO,5.0,6.0,10.330000000000005,-4.330000000000005,4.330000000000005
4803,2008,Pennsylvania,0,,16427,267.0,Quinnipiac University,21324,Live Phone,1493.0,lv,NO,5.0,10.0,10.330000000000005,-0.3300000000000054,0.3300000000000054
4804,2008,Pennsylvania,0,,16536,277.0,Rasmussen Reports,21433,IVR,500.0,lv,NO,5.0,4.0,10.330000000000005,-6.330000000000005,6.330000000000005
4805,2008,Pennsylvania,0,,16509,325.0,SurveyUSA,21406,IVR,700.0,lv,NO,5.0,7.0,10.330000000000005,-3.3300000000000054,3.3300000000000054
4806,2008,South Dakota,0,,16534,277.0,Rasmussen Reports,21431,IVR,500.0,lv,NO,5.0,-9.0,-8.409999999999997,-0.5900000000000034,0.5900000000000034
4807,2008,West Virginia,0,,16527,263.0,Public Policy Polling,21424,IVR,2128.0,lv,NO,5.0,-13.0,-13.119999999999997,0.11999999999999744,0.11999999999999744
4808,2008,New Hampshire,0,Governor,16540,325.0,SurveyUSA,87484,IVR,682.0,lv,NO,5.0,37.0,42.56,-5.560000000000002,5.560000000000002
4809,2008,West Virginia,0,Governor,16527,263.0,Public Policy Polling,87483,IVR,2128.0,lv,NO,5.0,42.0,44.08,-2.0799999999999983,2.0799999999999983
4810,2008,Georgia,0,Senate,24120,260.0,Public Opinion Strategies,29362,Live Phone,600.0,lv,R,5.0,-9.0,-2.9299999999999997,-6.07,6.07
4811,2008,Georgia,0,Senate,16537,277.0,Rasmussen Reports,25032,IVR,500.0,lv,NO,5.0,-5.0,-2.9299999999999997,-2.0700000000000003,2.0700000000000003
4812,2008,Iowa,0,Senate,16503,304.0,Selzer & Co.,29393,Live Phone,616.0,lv,NO,5.0,26.0,25.42,0.5799999999999983,0.5799999999999983
4813,2008,Maine,0,Senate,16507,325.0,SurveyUSA,25318,IVR,674.0,lv,NO,5.0,-14.0,-22.760000000000005,8.760000000000005,8.760000000000005
4814,2008,Michigan,0,Senate,16505,304.0,Selzer & Co.,25261,Live Phone,616.0,lv,NO,5.0,21.0,28.809999999999995,-7.809999999999995,7.809999999999995
4815,2008,Minnesota,0,Senate,16506,258.0,Princeton Survey Research Associates International,25269,Live Phone,933.0,lv,NO,5.0,4.0,0.00999999999999801,3.990000000000002,3.990000000000002
4816,2008,New Hampshire,0,Senate,16533,277.0,Rasmussen Reports,25125,IVR,700.0,lv,NO,5.0,8.0,6.339999999999996,1.6600000000000037,1.6600000000000037
4817,2008,New Hampshire,0,Senate,16540,325.0,SurveyUSA,25343,IVR,682.0,lv,NO,5.0,13.0,6.339999999999996,6.660000000000004,6.660000000000004
4818,2008,New Jersey,0,Senate,16504,215.0,Monmouth University,24917,Live Phone,801.0,lv,NO,5.0,19.0,14.079999999999998,4.920000000000002,4.920000000000002
4819,2008,New Jersey,0,Senate,16541,325.0,SurveyUSA,25346,IVR,632.0,lv,NO,5.0,15.0,14.079999999999998,0.9200000000000017,0.9200000000000017
4820,2008,New Mexico,0,Senate,16510,325.0,SurveyUSA,25349,IVR,664.0,lv,NO,5.0,14.0,22.659999999999997,-8.659999999999997,8.659999999999997
4821,2008,Oregon,0,Senate,16535,277.0,Rasmussen Reports,25153,IVR,500.0,lv,NO,5.0,3.0,3.3599999999999994,-0.35999999999999943,0.35999999999999943
4822,2008,Oregon,0,Senate,16542,325.0,SurveyUSA,25361,IVR,700.0,lv,NO,5.0,7.0,3.3599999999999994,3.6400000000000006,3.6400000000000006
4823,2008,Virginia,0,Senate,42585,197.0,Mason-Dixon Polling & Strategy,117211,Live Phone,625.0,lv,NO,5.0,31.0,31.330000000000005,-0.3300000000000054,0.3300000000000054
4824,2008,West Virginia,0,Senate,16527,263.0,Public Policy Polling,24980,IVR,2128.0,lv,NO,5.0,18.0,27.47,-9.469999999999999,9.469999999999999
4825,2008,Minnesota,3,House,64363,325.0,SurveyUSA,118414,IVR,647.0,lv,NO,5.0,-5.0,-7.630000000000003,2.6300000000000026,2.6300000000000026
4826,2008,Minnesota,6,House,64363,325.0,SurveyUSA,118415,IVR,625.0,lv,NO,5.0,-1.0,-2.980000000000004,1.980000000000004,1.980000000000004
4829,2008,,0,,75472,325.0,SurveyUSA,143963,IVR,362.0,lv,NO,5.0,23.0,22.83,0.1700000000000017,0.1700000000000017
4830,2008,,0,,75473,325.0,SurveyUSA,143964,IVR,313.0,lv,NO,5.0,16.0,11.25,4.75,4.75
4835,2008,Florida,0,,63873,395.0,Zogby Analytics,117603,Online,600.0,lv,NO,4.0,1.2999999999999972,2.8100000000000023,-1.5100000000000051,1.5100000000000051
4836,2008,Kentucky,0,,16447,325.0,SurveyUSA,21344,IVR,616.0,lv,NO,4.0,-16.0,-16.229999999999997,0.22999999999999687,0.22999999999999687
4837,2008,Minnesota,0,,16446,325.0,SurveyUSA,21343,IVR,669.0,lv,NO,4.0,3.0,10.270000000000003,-7.270000000000003,7.270000000000003
4838,2008,Ohio,0,,16441,346.0,University of Cincinnati (Ohio Poll),21338,Live Phone,1221.0,lv,NO,4.0,6.0,4.600000000000001,1.3999999999999986,1.3999999999999986
4839,2008,Pennsylvania,0,,16415,219.0,Muhlenberg College,21312,Live Phone,617.0,lv,NO,4.0,6.0,10.330000000000005,-4.330000000000005,4.330000000000005
4840,2008,Virginia,0,,16445,325.0,SurveyUSA,21342,IVR,672.0,lv,NO,4.0,4.0,6.310000000000002,-2.3100000000000023,2.3100000000000023
4841,2008,Kentucky,0,Senate,16447,325.0,SurveyUSA,25309,IVR,616.0,lv,NO,4.0,-8.0,-5.939999999999998,-2.0600000000000023,2.0600000000000023
4842,2008,Minnesota,0,Senate,16446,325.0,SurveyUSA,25322,IVR,669.0,lv,NO,4.0,-5.0,0.00999999999999801,-5.009999999999998,5.009999999999998
4843,2008,Virginia,0,Senate,16445,325.0,SurveyUSA,25370,IVR,672.0,lv,NO,4.0,24.0,31.330000000000005,-7.330000000000005,7.330000000000005
4852,2008,Florida,0,,16419,263.0,Public Policy Polling,21316,IVR,1717.0,lv,NO,3.0,2.0,2.8100000000000023,-0.8100000000000023,0.8100000000000023
4853,2008,Florida,0,,16430,320.0,Strategic Vision LLC,21327,Live Phone,1200.0,lv,NO,3.0,2.0,2.8100000000000023,-0.8100000000000023,0.8100000000000023
4854,2008,Georgia,0,,16417,263.0,Public Policy Polling,21314,IVR,1253.0,lv,NO,3.0,-2.0,-5.219999999999999,3.219999999999999,3.219999999999999
4855,2008,Georgia,0,,16431,320.0,Strategic Vision LLC,21328,Live Phone,800.0,lv,NO,3.0,-4.0,-5.219999999999999,1.2199999999999989,1.2199999999999989
4856,2008,Georgia,0,,16438,325.0,SurveyUSA,21335,IVR,683.0,lv,NO,3.0,-7.0,-5.219999999999999,-1.7800000000000011,1.7800000000000011
4857,2008,Illinois,0,,16442,277.0,Rasmussen Reports,21339,IVR,500.0,lv,NO,3.0,22.0,25.14,-3.1400000000000006,3.1400000000000006
4858,2008,Indiana,0,,16418,263.0,Public Policy Polling,21315,IVR,2634.0,lv,NO,3.0,1.0,1.0300000000000011,-0.030000000000001137,0.030000000000001137
4859,2008,Indiana,0,,63817,395.0,Zogby Analytics,117507,Online,603.0,lv,NO,3.0,-5.200000000000003,1.0300000000000011,-6.230000000000004,6.230000000000004
