"","year","office_type","state","district","receipts_DEM","receipts_REP","individual_contributions_DEM","individual_contributions_REP"
"2778",2012,"House","PA",1,916744.9,8932,478331.81,5392
"2779",2012,"House","PA",2,554638.34,12186,213499.25,2086
"2780",2012,"House","PA",3,258158.54,1146861.9,174698.67,599358.12
"2781",2012,"House","PA",4,121866.69,967920.34,68465,606401.12
"2782",2012,"House","PA",5,35821.68,1263884.89,18582,804882.85
"2783",2012,"House","PA",6,1333552.43,2234892.13,1031469.81,860015.58
"2784",2012,"House","PA",7,568956.27,4066585.09,320430.08,1757876.67
"2785",2012,"House","PA",8,1465214.63,2672026.97,1091484.59,1552067.82
"2786",2012,"House","PA",9,15015,1674736.45,12462,741888.63
"2787",2012,"House","PA",10,194887,827713.63,148739,423440.1
"2788",2012,"House","PA",11,226383.95,1334027.37,159419.25,705314.43
"2789",2012,"House","PA",12,4342004.36,2132620.09,1972844.85,1598002.98
"2790",2012,"House","PA",13,2919312.74,172979.97,1682207.83,116546.35
"2791",2012,"House","PA",14,876091.07,1050,241340.01,50
"2792",2012,"House","PA",15,269619.04,1706451.47,220167.07,882444.44
"2793",2012,"House","PA",16,85198.24,1312423.57,66060.94,292622.65
"2794",2012,"House","PA",17,2521831.82,35873.8,1117495.59,31572.57
"2795",2012,"House","PA",18,690205.26,2529893.55,470716.86,1243157.24
"2796",2012,"House","PA",19,NA,52684.06,NA,51737
"2797",2012,"House","RI",1,2892801.6,1570038.35,1779942.58,1290702.23
"2798",2012,"House","RI",2,1153444.48,1001713.87,558596.62,130412.77
"2799",2012,"House","SC",1,201711.1,1690959.37,99272,919355.19
"2800",2012,"House","SC",2,19231.18,1030164.96,0,556398.11
"2801",2012,"House","SC",3,25781,698727.84,8074,245371.06
"2802",2012,"House","SC",4,14988,733617.38,7288,270266
"2803",2012,"House","SC",5,79599.54,798055.27,27115,371672.55
"2804",2012,"House","SC",6,2579934.27,0,502242.1,0
"2805",2012,"House","SC",7,1833949.97,2490436.31,1047623.05,1577201.15
"2806",2012,"House","TN",1,24171,707005.61,2171,705731.85
"2807",2012,"House","TN",2,16234,650921.79,7006,149543.65
"2808",2012,"House","TN",3,156853.63,3079963.09,101808.84,2169740.78
"2809",2012,"House","TN",4,721123.69,1262191.06,512862.12,753148.38
"2810",2012,"House","TN",5,1213184.51,106250.87,838251.82,42442.81
"2811",2012,"House","TN",6,8988.82,3867328.34,0,1033590.79
"2812",2012,"House","TN",7,1135,1781231.37,735,647716.31
"2813",2012,"House","TN",8,71301.14,2251745.71,11676,1334401.36
"2814",2012,"House","TN",9,893901.87,1657756.11,397496.55,112803.87
"2815",2012,"House","TX",1,52936.84,742346.57,49186.84,614529.5
"2816",2012,"House","TX",2,57501.3,966270.91,33484.87,597949.35
"2817",2012,"House","TX",3,5090.77,1156488.18,1115,462666.52
"2818",2012,"House","TX",4,NA,718720.6,NA,246269.59
"2819",2012,"House","TX",5,7843.98,3017392.46,7000,1530648.02
"2820",2012,"House","TX",6,181925.21,2090564.09,82431.71,718450.32
"2821",2012,"House","TX",7,110840.11,919311.89,83390.11,473134.95
"2822",2012,"House","TX",8,14935.5,1481526.59,6733,266274.93
"2823",2012,"House","TX",9,351713.48,3788.47,177372.87,3700
"2824",2012,"House","TX",10,135972.27,1335432.28,84071.49,623261.92
"2825",2012,"House","TX",11,NA,1391046.71,NA,665132.41
"2826",2012,"House","TX",12,10785,1421896.6,3560,795437.89
"2827",2012,"House","TX",13,NA,1106453.93,NA,648442.37
"2828",2012,"House","TX",14,1193260.78,3212695.26,819784.33,1973857.59
"2829",2012,"House","TX",15,643511.32,195526.77,285625.86,104596.77
"2830",2012,"House","TX",16,1937368.03,132479,1236296.64,79929
"2831",2012,"House","TX",17,41411.77,1616385.91,0,754255.26
"2832",2012,"House","TX",18,600450.89,136944.69,313800.89,35944.69
"2833",2012,"House","TX",19,NA,1576956.33,NA,702232.82
"2834",2012,"House","TX",20,1964948.65,54801.71,1037084.29,34703.89
"2835",2012,"House","TX",21,69565.42,1818454.03,52752.9,864820.61
"2836",2012,"House","TX",22,78077.37,1560021.52,43191.55,712919.49
"2837",2012,"House","TX",23,2253653.18,2713704.43,1493864.27,1285376.35
"2838",2012,"House","TX",24,6252,1068188.03,2917,433710.81
"2839",2012,"House","TX",25,12235.92,6192361.26,5380.42,2515724.56
"2840",2012,"House","TX",26,11273.84,1054607.15,6827.68,182240.49
"2841",2012,"House","TX",27,632158.94,1190713.54,370313.37,685451.26
"2842",2012,"House","TX",28,1672683.49,0.11,848190.32,0.11
"2843",2012,"House","TX",29,1012294.96,6250,184250,6250
"2844",2012,"House","TX",30,1306938.9,9800,776923.99,9013
"2845",2012,"House","TX",31,0,910778.92,0,465416.57
"2846",2012,"House","TX",32,80196.09,1836551.52,43688.26,693594.5
"2847",2012,"House","TX",33,8471534.14,31289,1205667.39,21372
"2848",2012,"House","TX",34,1642332.32,305140.72,967829.75,219090.67
"2849",2012,"House","TX",35,1863809.84,210864.35,1319631.59,192571.03
"2850",2012,"House","TX",36,2597.45,1684381.62,2112,495708.33
"2851",2012,"House","TX",NA,NA,30553.99,NA,30553.99
"2852",2012,"House","UT",1,248301.21,369550.57,222551.21,124101
"2853",2012,"House","UT",2,100311.65,1580314.77,44818.65,864606.74
"2854",2012,"House","UT",3,30602,840052.7,30602,356345.81
"2855",2012,"House","UT",4,2360398.97,3282088.37,472082.26,2292644.53
"2856",2012,"House","VA",1,198378.79,950387.37,143221.01,459807.37
"2857",2012,"House","VA",2,2012362.03,2464768.28,1325113.59,1335863.6
"2858",2012,"House","VA",3,451466.32,31059.9,181437.54,26799.9
"2859",2012,"House","VA",4,78991.62,1137305.54,65639.21,691799.04
"2860",2012,"House","VA",5,1249155.1,2051760.14,1050863.8,1093183.58
"2861",2012,"House","VA",6,172429.14,1701497.57,158181.83,714596.4
"2862",2012,"House","VA",7,1026296.92,7647255.67,713486.2,3682579.79
"2863",2012,"House","VA",8,1267735.62,233659,720626.67,217559
"2864",2012,"House","VA",9,506696.14,1399362.81,428555.79,722187.22
"2865",2012,"House","VA",10,291823.72,1091197.21,118614.84,696519.94
"2866",2012,"House","VA",11,2241573.23,824979.59,1168865.29,660992.27
"2867",2012,"House","WA",1,6982039.11,1716596.57,3380764.83,1195222.57
"2868",2012,"House","WA",2,1356321.57,294197.42,409732.84,81725.42
"2869",2012,"House","WA",3,57892.42,1658779.51,37728.99,1128866.98
"2870",2012,"House","WA",4,65967.48,1649564.36,40808,1074469.86
"2871",2012,"House","WA",5,370683.46,1976187,318982.82,1030972
"2872",2012,"House","WA",6,2517414.59,2228814.07,1328458.86,714221.23
"2873",2012,"House","WA",7,883239.4,40956.12,438646.93,21636
"2874",2012,"House","WA",8,129980.68,1677661.03,35175.15,869638.55
"2875",2012,"House","WA",9,1214257.05,1818,478226.55,1818
"2876",2012,"House","WA",10,2056472.65,503125.63,1129267.37,284267.95
"2877",2012,"House","WI",1,2385795.99,4994668.37,2101623.29,3528252.77
"2878",2012,"House","WI",2,17204695.36,93389.09,14732863.55,90894.09
"2879",2012,"House","WI",3,1979016.88,128549.56,674894.51,69230.71
"2880",2012,"House","WI",4,823446.23,40052.19,255400.15,32978.25
"2881",2012,"House","WI",5,NA,554919.59,NA,272524.68
"2882",2012,"House","WI",6,7408,755622.28,5388,219994.32
"2883",2012,"House","WI",7,1283499.83,2647209.9,838882.46,1428646.93
"2884",2012,"House","WI",8,1085273.51,2324473.44,650079.81,1049340.8
"2885",2012,"House","WV",1,289026.93,2136064.83,246536.28,1235479.17
"2886",2012,"House","WV",2,8394.25,2464858.81,3088.08,1257747.94
"2887",2012,"House","WV",3,1359430.49,604001.84,316525.42,383188.35
"2888",2012,"Senate","00",0,746395954.36,644252941.28,550227298.41,450394502.93
"2889",2012,"Senate","AK",0,1579892.82,2334034.63,878319.34,1029946.75
"2890",2012,"Senate","AL",0,0.24,1117325,0,343906
"2891",2012,"Senate","AR",0,705204,297556,128694,154987
"2892",2012,"Senate","AS",0,110570,19367.4,97220,14367.4
"2893",2012,"Senate","AZ",0,7476987,19039075.67,6342595,8005367
"2894",2012,"Senate","CA",0,13205885,2090700,5584563,1141693
"2895",2012,"Senate","CO",0,3322371,30366.79,2263108,14569
"2896",2012,"Senate","CT",0,14610622,53946617,12168424,3045405
"2897",2012,"Senate","DC",0,332288.34,60,153550.44,0
"2898",2012,"Senate","DE",0,6146314.72,521316.7,2449573.2,374301.8
"2899",2012,"Senate","FL",0,19986007,19126703.66,10424841,16026029.16
"2900",2012,"Senate","GA",0,11760,2938017.65,11260,1898038
"2901",2012,"Senate","GU",0,293489,142404.12,293489,134004.12
"2902",2012,"Senate","HI",0,6579767.49,5990074,4947218,4768190
"2903",2012,"Senate","IA",0,1476410,323620,923129,35109
"2904",2012,"Senate","ID",0,NA,1133339,NA,594534
"2905",2012,"Senate","IL",0,1690331.26,903749,1216343,603882
"2906",2012,"Senate","IN",0,5688665.17,12796752.94,4180724.93,9753196.86
"2907",2012,"Senate","KS",0,2897,1822505,0,761644
"2908",2012,"Senate","KY",0,61678,8027007,24468,5680934
"2909",2012,"Senate","LA",0,2655586,1595571,1763039,1200712
"2910",2012,"Senate","MA",0,45389775.12,28155447,43833239,23121195
"2911",2012,"Senate","MD",0,6011522,2104369.95,3331568,1787078
"2912",2012,"Senate","ME",0,430114,3448794,376880,2318689
"2913",2012,"Senate","MI",0,10679666,9089337,7338283,8321448
"2914",2012,"Senate","MN",0,7258395,1387321,4729288,1286138
"2915",2012,"Senate","MO",0,18913311,17911547.45,15436055,7810050
"2916",2012,"Senate","MP",0,0,14431,0,8201
"2917",2012,"Senate","MS",0,16403,3666794,5400,1662929
"2918",2012,"Senate","MT",0,16215466.05,13454809.38,11360394.89,9314882.02
"2919",2012,"Senate","NC",0,1763750,353318,1004653,70606
"2920",2012,"Senate","ND",0,6757866.71,10048282.14,4672689.94,6781178.1
"2921",2012,"Senate","NE",0,8590169.65,9834520,6296835,7392457
"2922",2012,"Senate","NH",0,825825.48,748807.09,506851,324156
"2923",2012,"Senate","NJ",0,12703498,4690271.62,9828053,4705601.5
"2924",2012,"Senate","NM",0,8727873.62,8773003,7062271.5,6113725
"2925",2012,"Senate","NV",0,13852549.5,12618881.08,9412284.89,7597573.78
"2926",2012,"Senate","NY",0,17679663,4402218.22,13626996,1149922.82
"2927",2012,"Senate","OH",0,20962598,20022280,17821948,15356548
"2928",2012,"Senate","OK",0,0,1144119,0,744000
"2929",2012,"Senate","OR",0,1829883,1252815.39,933634,0
"2930",2012,"Senate","PA",0,11264695.22,44023106,7923355,8031988
"2931",2012,"Senate","PR",0,2612919.48,NA,2470402.44,NA
"2932",2012,"Senate","RI",0,3569915,1734369,2040144,1532222
"2933",2012,"Senate","SC",0,NA,4028908.11,NA,2702217.11
"2934",2012,"Senate","SD",0,2311543.37,5679930.74,1460615.88,3835289.28
"2935",2012,"Senate","TN",0,55402,10549819,34867,7872542
"2936",2012,"Senate","TX",0,1050332.27,62299989.02,875036,27756157.02
"2937",2012,"Senate","UT",0,456524.11,10336459,282639,5498212
"2938",2012,"Senate","VA",0,21259965,15983398.2,17991736,12253638
"2939",2012,"Senate","VI",0,396383.73,56345,185167.92,56295
"2940",2012,"Senate","VT",0,1255534.79,137927.33,550394.27,135992
"2941",2012,"Senate","WA",0,10346997,1125727,9421303,1086530
"2942",2012,"Senate","WI",0,15100201.69,21181827,13477549.03,11403737
"2943",2012,"Senate","WV",0,5646471,3232566,2874864,518945
"2944",2012,"Senate","WY",0,150,5006144.84,150,2372644.75
"2945",2014,"House","AL",1,36974.05,3015049.15,33474,1647109.42
"2946",2014,"House","AL",2,NA,1100305.56,NA,454019.64
"2947",2014,"House","AL",3,9000,1123552.22,2100,519866.67
"2948",2014,"House","AL",4,3500,1176191.95,0,420009.54
"2949",2014,"House","AL",5,-3585.85,640685.19,55.97,321715.19
"2950",2014,"House","AL",6,153501.09,6449320.93,143501.09,4553846.63
"2951",2014,"House","AL",7,1533110.55,8.5,451563.98,8.5
"2952",2014,"House","AR",1,329098.12,907423.79,240766.83,405876.21
"2953",2014,"House","AR",2,1566424.69,3282509.79,1151287.94,2221207.71
"2954",2014,"House","AR",3,510,979919.26,0,435795.71
"2955",2014,"House","AR",4,1192766.78,15593625.8,834964.36,12138097.24
"2956",2014,"House","AZ",1,3421827.06,2483612.2,2279416.19,1446010.44
"2957",2014,"House","AZ",2,4030776.46,5041413.68,2216349.1,3593185.52
"2958",2014,"House","AZ",3,592018.96,101183.06,305936.54,88033.06
"2959",2014,"House","AZ",4,40585.84,490152.48,27759.33,258598.59
"2960",2014,"House","AZ",5,56416.79,951436.61,53266.79,501388.41
"2961",2014,"House","AZ",6,10694.63,1643020.28,2285.22,753729.51
"2962",2014,"House","AZ",7,1800100.79,21811.55,1150004.21,21772.25
"2963",2014,"House","AZ",8,NA,438163.15,NA,221476.28
"2964",2014,"House","AZ",9,3719649.89,2614995.98,2287356.11,2291970.47
"2965",2014,"House","CA",1,235278.26,732867.64,221472.39,332253.99
"2966",2014,"House","CA",2,1084812.43,5502,510972.28,3575
"2967",2014,"House","CA",3,1457786.33,1616358.8,691334.84,683776.98
"2968",2014,"House","CA",4,9715.01,1850725.92,9660,1572738.56
"2969",2014,"House","CA",5,1871449.24,NA,665177.79,NA
"2970",2014,"House","CA",6,1063565.6,20944.99,265087.72,1202.43
"2971",2014,"House","CA",7,4400563.34,9807833.49,2732047.4,2085231.18
"2972",2014,"House","CA",8,11858,883944.59,3113,394857.18
"2973",2014,"House","CA",9,1224433.6,207935.5,752090.63,138256.27
"2974",2014,"House","CA",10,1303703.09,2762283.99,948493.36,990179.52
"2975",2014,"House","CA",11,1109036.77,118694.01,493636.96,111761.02
"2976",2014,"House","CA",12,2959170.48,623935.44,1603984.2,621269.2
"2977",2014,"House","CA",13,1141325.19,4940,839108.69,2750
"2978",2014,"House","CA",14,1075200.59,25019.95,636978.86,11573
"2979",2014,"House","CA",15,2291349.42,25367.27,1408850.62,15287
"2980",2014,"House","CA",16,1524075.67,570625.39,744555,483990.15
"2981",2014,"House","CA",17,6803262.38,507725.63,5793573.83,312925
"2982",2014,"House","CA",18,1509756.37,227896,721861.09,40995
"2983",2014,"House","CA",19,1157846.24,NA,678103.84,NA
"2984",2014,"House","CA",20,782583.56,0,359873.9,0
"2985",2014,"House","CA",21,1762694.11,2685195.54,1243995.97,1366015.78
"2986",2014,"House","CA",22,45820.71,2145627.18,21597.08,638227.29
"2987",2014,"House","CA",23,9345,5958895.95,2545,1538176.55
"2988",2014,"House","CA",24,2389923.8,1449341.5,1239218.75,616441.09
"2989",2014,"House","CA",25,664349.94,3155408.53,543499.01,1949623.96
"2990",2014,"House","CA",26,3594086.71,1460647.59,2396083.74,1083754
"2991",2014,"House","CA",27,1168164.17,260769.35,788305.14,157789.57
"2992",2014,"House","CA",28,916759.17,NA,467175.94,NA
"2993",2014,"House","CA",29,1031564.86,0,548453.08,0
"2994",2014,"House","CA",30,1535478.77,178234.78,737647.08,85986.06
"2995",2014,"House","CA",31,3512319.86,1754177.64,2518601.71,660203.6
"2996",2014,"House","CA",32,347818.21,61019.64,77086.13,60319.64
"2997",2014,"House","CA",33,8003159.71,1751536.79,5320201.21,1545999.05
"2998",2014,"House","CA",34,1852781.72,NA,636641.21,NA
"2999",2014,"House","CA",35,712426.55,NA,232566.03,NA
"3000",2014,"House","CA",36,3409976.53,1316920.82,2251391.28,1019874.39
"3001",2014,"House","CA",37,1045813.42,14585,574135.22,14585
"3002",2014,"House","CA",38,1350030.93,7069,332989.91,6140
"3003",2014,"House","CA",39,148531.89,3192506.95,1279,2005523.8
"3004",2014,"House","CA",40,493129.12,NA,160846.65,NA
"3005",2014,"House","CA",41,1355807.13,262108.51,1007224.21,226128.99
"3006",2014,"House","CA",42,153533.65,1192965.24,88321.6,543163.2
"3007",2014,"House","CA",43,1301923.81,11173,333104.02,8673
"3008",2014,"House","CA",44,755225.48,NA,218627.33,NA
"3009",2014,"House","CA",45,128185.54,2702776.91,28436.89,1424368.44
"3010",2014,"House","CA",46,1597640,54732.78,791742.06,34910.46
"3011",2014,"House","CA",47,823370.27,95503.36,361717.37,3277
"3012",2014,"House","CA",48,114509.11,826751.52,77268.06,772001.59
"3013",2014,"House","CA",49,94334.87,3750000.87,77270.32,1859631.76
"3014",2014,"House","CA",50,40745.46,1269096.3,33498.17,410667.03
"3015",2014,"House","CA",51,761429.28,455,166694.08,0
"3016",2014,"House","CA",52,4544000.52,5290099.49,2506834.2,2976502.51
"3017",2014,"House","CA",53,610238.34,244382.86,265462.49,100181.7
"3018",2014,"House","CO",1,1030245.17,16324.67,396973.16,10871.65
"3019",2014,"House","CO",2,1193195.63,406024.68,723019.04,255450.84
"3020",2014,"House","CO",3,295736.35,1310384.15,203307.35,830038.78
"3021",2014,"House","CO",4,74379.49,14555204.57,50024.49,10003509.01
"3022",2014,"House","CO",5,839143.42,590021.76,726199.26,162646.76
"3023",2014,"House","CO",6,5147869.66,4727439.88,5034788.81,3089356.52
"3024",2014,"House","CO",7,2046461.76,351151.37,796301.43,190507.29
"3025",2014,"House","CT",1,1880375.76,33490.76,732252.18,18167.28
"3026",2014,"House","CT",2,1396008.17,111041.57,582648.75,39062.97
"3027",2014,"House","CT",3,1244886.07,15391.67,643818.5,12891.67
"3028",2014,"House","CT",4,2654776.14,1557265.29,1586419.27,1398163.74
"3029",2014,"House","CT",5,3022318.96,2127049.49,1885616.88,308878.86
"3030",2014,"House","CT",6,0.68,NA,0,NA
"3031",2014,"House","FL",1,15904,669790.89,7010,277792.83
"3032",2014,"House","FL",2,3695778.95,2941798.27,2987153.46,1490392.46
"3033",2014,"House","FL",3,82131.66,1216501.21,73487.49,728220.74
"3034",2014,"House","FL",4,NA,1320369.63,NA,549575.57
"3035",2014,"House","FL",5,598417.33,49045.84,270973.59,27514.55
"3036",2014,"House","FL",6,38479.21,1126520.06,22886,633840.75
"3037",2014,"House","FL",7,53680.61,1091557.73,15638.38,543085.67
"3038",2014,"House","FL",8,291522.49,1131537.55,257424.19,650610.13
"3039",2014,"House","FL",9,3439724.29,751873.9,2657070.26,574492.96
"3040",2014,"House","FL",10,143091.1,1003290.6,83718.23,599948.57
"3041",2014,"House","FL",11,74634.27,330970.5,23520.75,118541
"3042",2014,"House","FL",12,0,1081571.71,0,414330.22
"3043",2014,"House","FL",13,3551854.35,2588138.44,2805318.23,1373001.46
"3044",2014,"House","FL",14,681491.62,0,275555.39,0
"3045",2014,"House","FL",15,444540.77,1298800.35,366352.47,343560.21
"3046",2014,"House","FL",16,63307.9,1825963.02,33929,1003486.38
"3047",2014,"House","FL",17,22587.07,596061.38,16977.07,186751.58
"3048",2014,"House","FL",18,5189800.95,2110301.02,3573412.42,504154.21
"3049",2014,"House","FL",19,253741.36,6683566.47,206760.66,1847101.43
"3050",2014,"House","FL",20,847464.7,30203.75,426208,27809.34
"3051",2014,"House","FL",21,1132885.38,4675,693590.44,3757
"3052",2014,"House","FL",22,1404452.3,243358.17,914553.22,38894
"3053",2014,"House","FL",23,2585591.55,1060326.71,2203224.42,992315.1
"3054",2014,"House","FL",24,432769.68,12040,87570,0
"3055",2014,"House","FL",25,NA,942031.32,NA,331568.8
"3056",2014,"House","FL",26,3765254.51,3036282.44,2701240.56,2005504.38
"3057",2014,"House","FL",27,NA,1004276.28,NA,592857.23
"3058",2014,"House","GA",1,83665.68,5270959.83,67233.49,2933597.95
"3059",2014,"House","GA",2,1235547.51,57905.68,381057,27531
"3060",2014,"House","GA",3,NA,1112061.52,NA,402166
"3061",2014,"House","GA",4,936567.36,841.89,391903.7,0
"3062",2014,"House","GA",5,723262.78,NA,140263.41,NA
"3063",2014,"House","GA",6,19954.18,2403022.09,3215,1155443.97
"3064",2014,"House","GA",7,19569,494448.88,7269,170412.7
"3065",2014,"House","GA",8,0,956177.9,0,369043
"3066",2014,"House","GA",9,28898.36,877470.52,13686.07,428481.04
"3067",2014,"House","GA",10,31795,4608321.26,31795,3549000.89
"3068",2014,"House","GA",11,NA,5336839.75,NA,3612863.13
"3069",2014,"House","GA",12,3550177.63,4578382.52,1322472.07,2155577.64
"3070",2014,"House","GA",13,1060542.72,0,120071,0
"3071",2014,"House","GA",14,NA,986789.27,NA,439270.12
"3072",2014,"House","HI",1,7316932.54,1065057.79,6045399.55,927178.89
"3073",2014,"House","HI",2,1677110.73,0,1208296.01,0
"3074",2014,"House","IA",1,3935831.02,1446477.35,2700973.17,983716.22
"3075",2014,"House","IA",2,1733368.07,1110288.6,778473.87,793052.29
"3076",2014,"House","IA",3,2477814.53,6655090.09,1783945.78,3210638.93
"3077",2014,"House","IA",4,2175562.31,2000377.86,1930682.31,1568488.76
"3078",2014,"House","IA",5,168,NA,168,NA
"3079",2014,"House","ID",1,225743.94,544813.29,175880.27,321323.9
"3080",2014,"House","ID",2,116006.05,3320319.82,79870.21,1682891.14
"3081",2014,"House","IL",1,353271,0,23071,0
"3082",2014,"House","IL",2,2203770.97,45745.64,1220391.05,42286.44
"3083",2014,"House","IL",3,874348.64,32060,267276.35,17175
"3084",2014,"House","IL",4,303223.56,0,86130.29,0
"3085",2014,"House","IL",5,914483.79,353433.16,448708.79,84128.25
"3086",2014,"House","IL",6,442.5,3494076.2,50,1529133.62
"3087",2014,"House","IL",7,517868.54,NA,76640.68,NA
"3088",2014,"House","IL",8,3241320.92,575101.52,1600388.58,491187.51
