year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
2008,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,,,True,total,1077,317723,False,20210114,OTHER
2008,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,BOB BIRD,ALASKAN INDEPENDENCE,False,total,13197,317723,False,20210114,OTHER
2008,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,MARK BEGICH,DEMOCRAT,False,total,151767,317723,False,20210114,DEMOCRAT
2008,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,"FREDRICK D. ""DAVID"" HAASE",LIBERTARIAN,False,total,2483,317723,False,20210114,LIBERTARIAN
2008,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,TED GIANOUTSOS,NO PARTY AFFILIATION,False,total,1385,317723,False,20210114,OTHER
2008,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,MARK L. PRYOR,DEMOCRAT,False,total,804678,1011754,False,20210114,DEMOCRAT
2008,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,REBEKAH KENNEDY,GREEN,False,total,207076,1011754,False,20210114,OTHER
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,,,True,total,9,2331621,False,20210114,OTHER
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,BOB KINSEY,GREEN,False,total,50004,2331621,False,20210114,OTHER
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,BOB SCHAFFER,REPUBLICAN,False,total,990755,2331621,False,20210114,REPUBLICAN
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,,,True,total,116,2331621,False,20210114,OTHER
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,"DOUGLAS ""DAYHORSE"" CAMPBELL",AMERICAN CONSTITUTION PARTY,False,total,59733,2331621,False,20210114,OTHER
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,MARK UDALL,DEMOCRAT,False,total,1230994,2331621,False,20210114,DEMOCRAT
2008,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,,,True,total,10,2331621,False,20210114,OTHER
2008,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,257539,398134,False,20210114,DEMOCRAT
2008,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHRISTINE O'DONNELL,REPUBLICAN,False,total,140595,398134,False,20210114,REPUBLICAN
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,pre,False,ALLEN BUCKLEY,LIBERTARIAN,False,total,127923,3752485,False,20210114,LIBERTARIAN
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,SAXBY CHAMBLISS,REPUBLICAN,False,total,1228033,2137956,False,20210114,REPUBLICAN
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,JIM MARTIN,DEMOCRAT,False,total,909923,2137956,False,20210114,DEMOCRAT
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,pre,False,JIM MARTIN,DEMOCRAT,False,total,1757393,3752485,False,20210114,DEMOCRAT
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,pre,False,,,True,total,29,3752485,False,20210114,OTHER
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,pre,False,,,True,total,43,3752485,False,20210114,OTHER
2008,GEORGIA,GA,13,58,44,US SENATE,statewide,pre,False,SAXBY CHAMBLISS,REPUBLICAN,False,total,1867097,3752485,False,20210114,REPUBLICAN
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,,,True,total,3,644780,False,20210114,OTHER
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,KENT A. MARMON,LIBERTARIAN,False,total,9958,644780,False,20210114,LIBERTARIAN
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,JIM RISCH,REPUBLICAN,False,total,371744,644780,False,20210114,REPUBLICAN
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,LARRY LAROCCO,DEMOCRAT,False,total,219903,644780,False,20210114,DEMOCRAT
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,REX RAMMELL,INDEPENDENT,False,total,34510,644780,False,20210114,OTHER
2008,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,PRO-LIFE,INDEPENDENT,False,total,8662,644780,False,20210114,OTHER
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVE SAUERBERG,REPUBLICAN,False,total,1520621,5329884,False,20210114,REPUBLICAN
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD N. KOPPIE,CONSTITUTION,False,total,24059,5329884,False,20210114,OTHER
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KATHY CUMMINGS,GREEN,False,total,119135,5329884,False,20210114,OTHER
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,1,5329884,False,20210114,OTHER
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LARRY A. STAFFORD,LIBERTARIAN,False,total,50224,5329884,False,20210114,LIBERTARIAN
2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,3615844,5329884,False,20210114,DEMOCRAT
2008,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,TOM HARKIN,DEMOCRAT,False,total,941665,1502918,False,20210114,DEMOCRAT
2008,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,,,True,total,1247,1502918,False,20210114,OTHER
2008,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,CHRISTOPHER REED,REPUBLICAN,False,total,560006,1502918,False,20210114,REPUBLICAN
2008,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,RANDALL L. HODGKINSON,LIBERTARIAN,False,total,25727,1210690,False,20210114,LIBERTARIAN
2008,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,PAT ROBERTS,REPUBLICAN,False,total,727121,1210690,False,20210114,REPUBLICAN
2008,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,JIM SLATTERY,DEMOCRAT,False,total,441399,1210690,False,20210114,DEMOCRAT
2008,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,JOSEPH L. MARTIN,REFORM,False,total,16443,1210690,False,20210114,OTHER
2008,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,MITCH MCCONNELL,REPUBLICAN,False,total,953816,1800821,False,20210114,REPUBLICAN
2008,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,BRUCE LUNSFORD,DEMOCRAT,False,total,847005,1800821,False,20210114,DEMOCRAT
2008,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,"""JAY"" PATEL",NO PARTY AFFILIATION,False,total,13729,1896574,False,20210114,OTHER
2008,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,RICHARD FONTANESI,LIBERTARIAN,False,total,18590,1896574,False,20210114,LIBERTARIAN
2008,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,MARY L. LANDRIEU,DEMOCRAT,False,total,988298,1896574,False,20210114,DEMOCRAT
2008,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,JOHN KENNEDY,REPUBLICAN,False,total,867177,1896574,False,20210114,REPUBLICAN
2008,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,ROBERT STEWART,OTHER,False,total,8780,1896574,False,20210114,OTHER
2008,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,SUSAN M. COLLINS,REPUBLICAN,False,total,444300,724430,False,20210114,REPUBLICAN
2008,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,OTHER,,False,total,620,724430,False,20210114,OTHER
2008,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,THOMAS H. ALLEN,DEMOCRAT,False,total,279510,724430,False,20210114,DEMOCRAT
2008,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,108748,3102995,False,20210114,OTHER
2008,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,JOHN F. KERRY,DEMOCRAT,False,total,1971974,3102995,False,20210114,DEMOCRAT
2008,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,OTHER,,False,total,2516,3102995,False,20210114,OTHER
2008,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,ROBERT J. UNDERWOOD,LIBERTARIAN,False,total,93713,3102995,False,20210114,LIBERTARIAN
2008,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,JEFFREY K. BEATTY,REPUBLICAN,False,total,926044,3102995,False,20210114,REPUBLICAN
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JACK HOOGENDYK,REPUBLICAN,False,total,1641070,4848620,False,20210114,REPUBLICAN
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,HARLEY G. MIKKELSON,GREEN,False,total,43440,4848620,False,20210114,OTHER
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,CARL LEVIN,DEMOCRAT,False,total,3038386,4848620,False,20210114,DEMOCRAT
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DOUG DERN,NATURAL LAW,False,total,18550,4848620,False,20210114,OTHER
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,SCOTTY BOMAN,LIBERTARIAN,False,total,76347,4848620,False,20210114,LIBERTARIAN
2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MICHAEL N. NIKITIN,U.S. TAXPAYERS,False,total,30827,4848620,False,20210114,OTHER
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,12,2887646,False,20210114,OTHER
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,NORM COLEMAN,REPUBLICAN,False,total,1212317,2887646,False,20210114,REPUBLICAN
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2340,2887646,False,20210114,OTHER
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DEAN BARKLEY,INDEPENDENCE,False,total,437505,2887646,False,20210114,OTHER
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,CHARLES ALDRICH,LIBERTARIAN,False,total,13923,2887646,False,20210114,LIBERTARIAN
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AL FRANKEN,DEMOCRAT,False,total,1212629,2887646,False,20210114,DEMOCRAT
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JAMES NIEMACKL,CONSTITUTION,False,total,8907,2887646,False,20210114,OTHER
2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,13,2887646,False,20210114,OTHER
2008,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,True,RONNIE MUSGROVE,NO PARTY AFFILIATION,False,total,560064,1243473,False,20210114,OTHER
2008,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,True,ROGER F. WICKER,REPUBLICAN,False,total,683409,1243473,False,20210114,REPUBLICAN
2008,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,THAD COCHRAN,REPUBLICAN,False,total,766111,1247026,False,20210114,REPUBLICAN
2008,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,ERIK FLEMING,DEMOCRAT,False,total,480915,1247026,False,20210114,DEMOCRAT
2008,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,BOB KELLEHER,REPUBLICAN,False,total,129369,477658,False,20210114,REPUBLICAN
2008,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,MAX BAUCUS,DEMOCRAT,False,total,348289,477658,False,20210114,DEMOCRAT
2008,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,KELLY RENEE ROSBERG,NEBRASKA PARTY,False,total,11438,792511,False,20210114,OTHER
2008,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,STEVEN R. LARRICK,GREEN,False,total,7763,792511,False,20210114,OTHER
2008,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,SCOTT KLEEB,DEMOCRAT,False,total,317456,792511,False,20210114,DEMOCRAT
2008,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,MIKE JOHANNS,REPUBLICAN,False,total,455854,792511,False,20210114,REPUBLICAN
2008,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,JOHN E. SUNUNU,REPUBLICAN,False,total,314403,694787,False,20210114,REPUBLICAN
2008,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,JEANNE SHAHEEN,DEMOCRAT,False,total,358438,694787,False,20210114,DEMOCRAT
2008,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,,,True,total,430,694787,False,20210114,OTHER
2008,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,"""KEN"" BLEVENS",LIBERTARIAN,False,total,21516,694787,False,20210114,LIBERTARIAN
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,J. M. CARTER,GOD WE TRUST,False,total,15935,3482445,False,20210114,OTHER
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,FRANK R. LAUTENBERG,DEMOCRAT,False,total,1951218,3482445,False,20210114,DEMOCRAT
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JASON SCHEURER,LIBERTARIAN,False,total,18810,3482445,False,20210114,LIBERTARIAN
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JEFFREY BOSS,BOSS FOR SENATE,False,total,10345,3482445,False,20210114,OTHER
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,SARA J. LOBMAN,SOCIALIST WORKERS,False,total,9187,3482445,False,20210114,OTHER
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,DICK ZIMMER,REPUBLICAN,False,total,1461025,3482445,False,20210114,REPUBLICAN
2008,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,DARYL MIKELL BROOKS,POOR PEOPLE'S CAMPAIGN,False,total,15925,3482445,False,20210114,OTHER
2008,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,TOM UDALL,DEMOCRAT,False,total,505128,823650,False,20210114,DEMOCRAT
2008,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,STEVE PEARCE,REPUBLICAN,False,total,318522,823650,False,20210114,REPUBLICAN
2008,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,,,True,total,1719,4271970,False,20210114,OTHER
2008,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,KAY HAGAN,DEMOCRAT,False,total,2249311,4271970,False,20210114,DEMOCRAT
2008,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,CHRISTOPHER COLE,LIBERTARIAN,False,total,133430,4271970,False,20210114,LIBERTARIAN
2008,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,ELIZABETH DOLE,REPUBLICAN,False,total,1887510,4271970,False,20210114,REPUBLICAN
2008,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,JAMES M. INHOFE,REPUBLICAN,False,total,763375,1346819,False,20210114,REPUBLICAN
2008,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,STEPHEN P. WALLACE,INDEPENDENT,False,total,55708,1346819,False,20210114,OTHER
2008,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,ANDREW RICE,DEMOCRAT,False,total,527736,1346819,False,20210114,DEMOCRAT
2008,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,JEFF MERKLEY,DEMOCRAT,False,total,864392,1767504,False,20210114,DEMOCRAT
2008,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,DAVID BROWNLOW,CONSTITUTION,False,total,92565,1767504,False,20210114,OTHER
2008,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,GORDON H. SMITH,REPUBLICAN,False,total,805159,1767504,False,20210114,REPUBLICAN
2008,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,OTHER,,False,total,5388,1767504,False,20210114,OTHER
2008,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,JACK REED,DEMOCRAT,False,total,320644,438812,False,20210114,DEMOCRAT
2008,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,,,True,total,1994,438812,False,20210114,OTHER
2008,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,ROBERT G. TINGLE,REPUBLICAN,False,total,116174,438812,False,20210114,REPUBLICAN
2008,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,BOB CONLEY,DEMOCRAT,False,total,790621,1871431,False,20210114,DEMOCRAT
2008,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,LINDSEY GRAHAM,REPUBLICAN,False,total,1076534,1871431,False,20210114,REPUBLICAN
2008,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,,,True,total,4276,1871431,False,20210114,OTHER
2008,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,JOEL DYKSTRA,REPUBLICAN,False,total,142784,380673,False,20210114,REPUBLICAN
2008,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,TIM JOHNSON,DEMOCRAT,False,total,237889,380673,False,20210114,DEMOCRAT
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,CHRISTOPHER G. FENNER,INDEPENDENT,False,total,11073,2424585,False,20210114,OTHER
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,DANIEL TOWERS LEWIS,INDEPENDENT,False,total,9367,2424585,False,20210114,OTHER
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,EDWARD L. BUCK,INDEPENDENT,False,total,31631,2424585,False,20210114,OTHER
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,ED LAWHORN,INDEPENDENT,False,total,8986,2424585,False,20210114,OTHER
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,LAMAR ALEXANDER,REPUBLICAN,False,total,1579477,2424585,False,20210114,REPUBLICAN
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,ROBERT D. TUKE,DEMOCRAT,False,total,767236,2424585,False,20210114,DEMOCRAT
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,CHRIS LUGO,INDEPENDENT,False,total,9170,2424585,False,20210114,OTHER
2008,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,DAVID GATCHELL,INDEPENDENT,False,total,7645,2424585,False,20210114,OTHER
2008,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,JOHN CORNYN,REPUBLICAN,False,total,4337469,7912075,False,20210114,REPUBLICAN
2008,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,YVONNE ADAMS SCHICK,LIBERTARIAN,False,total,185241,7912075,False,20210114,LIBERTARIAN
2008,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,"RICHARD J. ""RICK"" NORIEGA",DEMOCRAT,False,total,3389365,7912075,False,20210114,DEMOCRAT
2008,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,,,True,total,3178,3643294,False,20210114,OTHER
2008,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,WILLIAM B. REDPATH,LIBERTARIAN,False,total,20269,3643294,False,20210114,LIBERTARIAN
2008,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,"JAMES S. ""JIM"" GILMORE III",REPUBLICAN,False,total,1228830,3643294,False,20210114,REPUBLICAN
2008,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,MARK R. WARNER,DEMOCRAT,False,total,2369327,3643294,False,20210114,DEMOCRAT
2008,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,GLENDA GAIL PARKER,INDEPENDENT GREEN,False,total,21690,3643294,False,20210114,OTHER
2008,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,,,True,total,36,702308,False,20210114,OTHER
2008,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,JAY WOLFE,REPUBLICAN,False,total,254629,702308,False,20210114,REPUBLICAN
2008,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,,,True,total,83,702308,False,20210114,OTHER
2008,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,JOHN D. ROCKEFELLER IV,DEMOCRAT,False,total,447560,702308,False,20210114,DEMOCRAT
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,OVER VOTE,,False,total,61,249619,False,20210114,OTHER
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CHRIS ROTHFUSS,DEMOCRAT,False,total,60631,250007,False,20210114,DEMOCRAT
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,JOHN BARRASSO,REPUBLICAN,False,total,183063,249619,False,20210114,REPUBLICAN
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTE,,False,total,61,250007,False,20210114,OTHER
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MICHAEL B. ENZI,REPUBLICAN,False,total,189046,250007,False,20210114,REPUBLICAN
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,,,True,total,293,249619,False,20210114,OTHER
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,269,250007,False,20210114,OTHER
2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,NICK CARTER,DEMOCRAT,False,total,66202,249619,False,20210114,DEMOCRAT
2010,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,WILLIAM G. BARNES,DEMOCRAT,False,total,515619,1485499,False,20210114,DEMOCRAT
2010,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,,,True,total,1699,1485499,False,20210114,OTHER
2010,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,RICHARD C. SHELBY,REPUBLICAN,False,total,968181,1485499,False,20210114,REPUBLICAN
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,TIM CARTER,NONAFFILIATED,False,total,927,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,TED GIANOUTSOS,NONAFFILIATED,False,total,458,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,,,True,total,61,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,,,True,total,21,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,LISA MURKOWSKI,,True,total,101091,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,OTHER,,False,total,602,255503,False,20210114,OTHER
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,JOE MILLER,REPUBLICAN,False,total,90839,255503,False,20210114,REPUBLICAN
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,"FREDRICK ""DAVID"" HAASE",LIBERTARIAN,False,total,1459,255503,False,20210114,LIBERTARIAN
2010,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,SCOTT T. MCADAMS,DEMOCRAT,False,total,60045,255503,False,20210114,DEMOCRAT
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,JERRY JOSLYN,GREEN,False,total,24603,1708484,False,20210114,OTHER
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,JOHN MCCAIN,REPUBLICAN,False,total,1005615,1708484,False,20210114,REPUBLICAN
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,7,1708484,False,20210114,OTHER
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,39,1708484,False,20210114,OTHER
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,14,1708484,False,20210114,OTHER
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,5938,1708484,False,20210114,OTHER
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,DAVID F. NOLAN,LIBERTARIAN,False,total,80097,1708484,False,20210114,LIBERTARIAN
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,RODNEY GLASSMAN,DEMOCRAT,False,total,592011,1708484,False,20210114,DEMOCRAT
2010,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,160,1708484,False,20210114,OTHER
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,TREVOR DROWN,INDEPENDENT,False,total,25234,779957,False,20210114,OTHER
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,JOHN BOOZMAN,REPUBLICAN,False,total,451618,779957,False,20210114,REPUBLICAN
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,JOHN LANEY GRAY III,GREEN,False,total,14430,779957,False,20210114,OTHER
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,"STEPHAN ""TROUBLEMAKER"" HERCHER",,True,total,143,779957,False,20210114,OTHER
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,,,True,total,376,779957,False,20210114,OTHER
2010,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,BLANCHE L. LINCOLN,DEMOCRAT,False,total,288156,779957,False,20210114,DEMOCRAT
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,GAIL K. LIGHTFOOT,LIBERTARIAN,False,total,175242,10000160,False,20210114,LIBERTARIAN
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,BARBARA BOXER,DEMOCRAT,False,total,5218441,10000160,False,20210114,DEMOCRAT
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,EDWARD C. NOONAN,AMERICAN INDEPENDENT,False,total,125441,10000160,False,20210114,OTHER
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,10,10000160,False,20210114,OTHER
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,5,10000160,False,20210114,OTHER
2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DUANE ROBERTS,GREEN,False,total,128510,10000160,False,20210114,OTHER
